utseconds, gps_lat, gps_lon, gps_alt, AOA, T_CAPS, T_MMS, qc_CAPS, qc_MMS, ps_CAPS, ps_MMS, PAS_CAPS, TAS_MMS
58924, 16.36813, -120.51731, 8140.18, 1.96, 274.28, 255.23, 405.477, 373.864, 101.19, 141.34, 184.28, 221.83
58924, 16.36667, -120.51731, 8144.08, 1.97, 274.01, 255.20, 406.736, 373.661, 101.89, 141.40, 184.49, 221.90
58924, 16.36465, -120.51730, 8149.60, 1.96, 274.28, 255.20, 406.484, 373.393, 101.28, 141.22, 184.15, 221.84
58924, 16.36261, -120.51729, 8155.12, 1.97, 273.64, 255.20, 404.974, 373.115, 99.79, 140.89, 183.05, 221.69
58924, 16.36055, -120.51728, 8160.67, 1.96, 272.93, 255.21, 405.226, 372.831, 100.31, 140.74, 183.18, 221.66
58924, 16.35852, -120.51728, 8166.04, 1.96, 273.25, 255.18, 404.471, 372.582, 100.66, 140.95, 183.71, 221.87
58924, 16.35649, -120.51727, 8171.45, 1.96, 274.15, 255.13, 403.464, 372.285, 100.84, 141.09, 184.36, 222.02
58924, 16.35443, -120.51726, 8176.88, 1.97, 274.08, 255.09, 403.212, 372.001, 101.54, 141.11, 184.93, 222.09
58924, 16.34629, -120.51723, 8198.70, 1.95, 273.27, 254.93, 403.716, 370.943, 100.75, 141.77, 183.94, 222.77
58924, 16.34629, -120.51723, 8198.70, 1.95, 272.81, 254.93, 403.464, 370.943, 101.54, 141.77, 184.46, 222.77
58924, 16.34629, -120.51723, 8198.70, 1.95, 273.76, 254.93, 402.961, 370.943, 101.89, 141.77, 185.15, 222.77
58924, 16.34629, -120.51723, 8198.70, 1.95, 273.86, 254.93, 403.464, 370.943, 100.84, 141.77, 184.26, 222.77
58924, 16.34420, -120.51722, 8204.34, 1.95, 274.06, 254.88, 402.709, 370.669, 100.84, 141.73, 184.47, 222.80
58924, 16.34220, -120.51721, 8209.80, 1.95, 273.25, 254.85, 402.709, 370.413, 101.28, 141.75, 184.55, 222.86
58924, 16.34015, -120.51721, 8215.34, 1.92, 272.71, 254.81, 403.212, 370.152, 102.15, 141.95, 184.95, 223.06
58924, 16.33811, -120.51721, 8220.83, 1.94, 273.27, 254.75, 401.702, 369.887, 101.01, 142.00, 184.55, 223.14
58924, 16.32286, -120.51716, 8262.51, 1.94, 273.59, 254.34, 400.695, 367.830, 101.01, 142.15, 184.86, 223.62
58924, 16.32283, -120.51716, 8262.55, 1.94, 273.88, 254.34, 399.437, 367.827, 101.89, 142.15, 185.90, 223.62
58924, 16.32283, -120.51716, 8262.55, 1.94, 273.13, 254.34, 399.689, 367.827, 101.89, 142.15, 185.59, 223.62
58924, 16.32283, -120.51716, 8262.55, 1.94, 272.61, 254.34, 400.695, 367.827, 101.80, 142.15, 185.15, 223.62
58924, 16.32283, -120.51716, 8262.55, 1.94, 273.01, 254.34, 399.437, 367.827, 101.98, 142.15, 185.67, 223.62
58924, 16.32283, -120.51716, 8262.55, 1.94, 273.88, 254.34, 400.695, 367.827, 102.50, 142.15, 186.13, 223.62
58924, 16.32283, -120.51716, 8262.55, 1.94, 273.35, 254.34, 400.695, 367.827, 101.80, 142.15, 185.40, 223.62
58924, 16.32176, -120.51716, 8265.50, 1.92, 273.79, 254.31, 399.437, 367.693, 102.33, 142.25, 186.21, 223.72
58924, 16.31957, -120.51715, 8271.54, 1.94, 273.64, 254.25, 399.437, 367.357, 101.36, 142.22, 185.40, 223.75
58924, 16.31766, -120.51715, 8276.84, 1.91, 273.03, 254.18, 398.933, 367.092, 102.68, 142.40, 186.33, 223.93
58924, 16.31563, -120.51715, 8282.42, 1.90, 272.61, 254.15, 398.682, 366.853, 101.63, 142.15, 185.41, 223.81
58924, 16.31304, -120.51715, 8289.39, 1.94, 273.62, 254.07, 398.933, 366.490, 101.89, 142.14, 185.91, 223.86
58924, 16.31154, -120.51715, 8293.55, 1.93, 273.47, 254.04, 398.430, 366.303, 101.80, 142.03, 185.89, 223.82
58924, 16.30947, -120.51715, 8299.17, 1.85, 273.62, 253.99, 398.178, 366.051, 101.89, 141.94, 186.06, 223.80
58924, 16.30745, -120.51715, 8304.50, 1.83, 273.52, 253.92, 397.423, 365.783, 101.45, 142.05, 185.84, 223.92
58924, 16.30540, -120.51715, 8309.65, 1.77, 273.30, 253.88, 397.423, 365.553, 101.98, 142.21, 186.18, 224.08
58924, 16.30335, -120.51715, 8314.45, 1.77, 272.74, 253.83, 397.675, 365.333, 102.59, 142.32, 186.42, 224.20
58924, 16.30128, -120.51716, 8318.88, 1.81, 272.54, 253.78, 397.172, 365.111, 102.06, 142.47, 186.04, 224.34
58924, 16.29925, -120.51716, 8323.06, 1.88, 272.74, 253.72, 397.172, 364.862, 102.15, 142.75, 186.17, 224.58
58924, 16.29627, -120.51717, 8328.96, 1.91, 273.47, 253.67, 396.668, 364.552, 103.11, 142.97, 187.28, 224.80
58924, 16.29514, -120.51718, 8331.18, 1.90, 273.69, 253.65, 397.172, 364.451, 102.33, 143.10, 186.64, 224.91
58924, 16.29311, -120.51718, 8335.25, 1.91, 273.45, 253.60, 395.913, 364.253, 102.50, 142.94, 186.95, 224.83
58924, 16.29103, -120.51719, 8339.48, 1.93, 273.18, 253.56, 397.423, 364.041, 102.15, 143.12, 186.27, 225.00
58924, 16.28898, -120.51720, 8343.87, 1.92, 272.40, 253.52, 396.417, 363.841, 102.76, 143.37, 186.69, 225.21
58924, 16.28694, -120.51721, 8348.16, 1.93, 272.05, 253.48, 395.661, 363.602, 102.94, 143.55, 186.87, 225.38
58924, 16.28489, -120.51721, 8352.66, 1.90, 272.25, 253.47, 395.410, 363.392, 103.03, 143.67, 187.05, 225.52
58924, 16.28285, -120.51722, 8357.23, 1.86, 272.66, 253.44, 396.417, 363.213, 102.24, 143.74, 186.37, 225.61
58924, 16.28079, -120.51723, 8361.75, 1.88, 272.93, 253.47, 395.913, 362.993, 103.03, 143.85, 187.18, 225.75
58924, 16.27871, -120.51724, 8366.37, 1.87, 273.25, 253.47, 395.410, 362.761, 103.46, 143.98, 187.74, 225.91
58924, 16.27568, -120.51725, 8373.13, 1.86, 273.62, 253.42, 395.410, 362.426, 102.94, 144.22, 187.45, 226.15
58924, 16.27421, -120.51725, 8376.34, 1.85, 273.30, 253.42, 395.158, 362.293, 103.46, 144.26, 187.81, 226.21
58924, 16.27257, -120.51725, 8380.02, 1.86, 273.15, 253.43, 395.661, 362.103, 102.76, 144.38, 187.10, 226.36
58924, 16.27052, -120.51725, 8384.53, 1.89, 273.08, 253.43, 395.913, 361.883, 104.25, 144.48, 188.19, 226.49
58924, 16.26754, -120.51725, 8391.33, 1.89, 272.74, 253.41, 395.158, 361.547, 103.38, 144.37, 187.55, 226.49
58924, 16.26633, -120.51725, 8394.13, 1.88, 272.74, 253.39, 395.158, 361.396, 103.73, 144.34, 187.82, 226.50
58924, 16.26435, -120.51725, 8398.80, 1.86, 272.40, 253.38, 393.899, 361.193, 103.11, 144.16, 187.48, 226.43
58924, 16.26227, -120.51725, 8403.57, 1.86, 272.40, 253.34, 394.151, 360.961, 103.73, 144.15, 187.91, 226.47
58924, 16.26023, -120.51725, 8408.34, 1.86, 272.61, 253.34, 393.144, 360.743, 103.20, 143.98, 187.78, 226.41
58924, 16.25817, -120.51725, 8413.14, 1.85, 272.74, 253.34, 392.641, 360.516, 103.38, 143.86, 188.06, 226.40
58924, 16.25609, -120.51725, 8417.96, 1.87, 273.01, 253.38, 392.893, 360.261, 103.03, 143.67, 187.83, 226.35
58924, 16.25405, -120.51725, 8422.64, 1.88, 273.10, 253.48, 392.893, 360.053, 102.41, 143.29, 187.38, 226.19
58924, 16.25200, -120.51725, 8427.29, 1.88, 273.32, 253.50, 392.138, 359.824, 102.59, 143.16, 187.75, 226.17
58924, 16.24992, -120.51725, 8432.03, 1.90, 273.20, 253.56, 391.634, 359.602, 101.36, 142.74, 186.84, 225.95
58924, 16.24788, -120.51725, 8436.62, 1.89, 273.42, 253.61, 391.131, 359.398, 101.89, 142.31, 187.44, 225.74
58924, 16.24580, -120.51724, 8441.26, 1.90, 273.57, 253.60, 391.634, 359.164, 101.36, 142.23, 186.97, 225.74
58924, 16.24373, -120.51723, 8445.96, 1.90, 273.52, 253.58, 391.886, 358.941, 102.06, 142.17, 187.45, 225.75
58924, 16.24155, -120.51722, 8450.71, 1.93, 273.20, 253.53, 392.138, 358.690, 101.45, 142.21, 186.81, 225.84
58924, 16.23960, -120.51722, 8455.07, 1.92, 273.13, 253.49, 390.376, 358.471, 100.93, 142.25, 186.73, 225.90
58924, 16.23754, -120.51721, 8459.67, 1.92, 273.01, 253.45, 390.879, 358.233, 101.19, 142.26, 186.79, 225.95
58924, 16.23550, -120.51721, 8464.41, 1.92, 273.10, 253.42, 389.620, 358.023, 101.28, 142.25, 187.15, 226.00
58924, 16.23342, -120.51720, 8469.16, 1.91, 273.10, 253.38, 390.376, 357.781, 101.63, 142.32, 187.28, 226.09
58924, 16.23138, -120.51719, 8473.89, 1.92, 273.18, 253.33, 389.872, 357.554, 101.54, 142.32, 187.34, 226.13
58924, 16.22929, -120.51718, 8478.76, 1.91, 273.08, 253.30, 390.376, 357.351, 101.19, 142.22, 186.92, 226.11
58924, 16.22724, -120.51718, 8483.54, 1.90, 272.88, 253.25, 389.620, 357.123, 101.28, 142.16, 187.08, 226.11
58924, 16.22516, -120.51718, 8488.47, 1.88, 273.08, 253.21, 389.872, 356.891, 101.10, 142.14, 186.95, 226.14
58924, 16.22309, -120.51718, 8493.26, 1.89, 273.15, 253.17, 388.865, 356.681, 100.93, 142.13, 187.05, 226.18
58924, 16.22103, -120.51718, 8498.06, 1.89, 273.03, 253.12, 388.614, 356.431, 101.10, 142.11, 187.20, 226.21
58924, 16.21888, -120.51718, 8502.93, 1.89, 273.01, 253.07, 388.362, 356.194, 102.06, 142.10, 188.01, 226.25
58924, 16.21692, -120.51718, 8507.32, 1.87, 272.98, 253.03, 389.117, 355.994, 101.45, 142.11, 187.36, 226.29
58924, 16.21484, -120.51718, 8511.94, 1.88, 272.93, 252.99, 387.858, 355.763, 101.45, 142.13, 187.60, 226.36
58924, 16.21278, -120.51718, 8516.49, 1.90, 271.98, 252.94, 387.607, 355.534, 100.93, 142.17, 186.91, 226.43
58924, 16.21069, -120.51719, 8521.06, 1.90, 272.76, 252.90, 387.858, 355.302, 101.89, 142.14, 187.89, 226.45
58924, 16.20861, -120.51719, 8525.66, 1.90, 272.69, 252.85, 387.858, 355.081, 101.71, 142.20, 187.73, 226.54
58924, 16.20654, -120.51720, 8530.17, 1.89, 272.74, 252.82, 387.355, 354.891, 100.84, 142.24, 187.15, 226.61
58924, 16.20449, -120.51721, 8534.71, 1.89, 272.49, 252.77, 387.607, 354.656, 101.80, 142.35, 187.78, 226.73
58924, 16.20240, -120.51722, 8539.27, 1.89, 272.10, 252.73, 387.607, 354.441, 101.54, 142.34, 187.44, 226.77
58924, 16.20033, -120.51724, 8543.76, 1.92, 271.76, 252.69, 386.096, 354.222, 102.06, 142.36, 188.05, 226.82
58924, 16.19827, -120.51726, 8548.41, 1.91, 271.56, 252.64, 386.348, 353.993, 101.71, 142.41, 187.65, 226.90
58924, 16.19620, -120.51728, 8553.04, 1.91, 271.20, 252.60, 385.845, 353.773, 101.98, 142.38, 187.84, 226.93
58924, 16.19412, -120.51729, 8557.76, 1.89, 271.03, 252.56, 385.845, 353.552, 101.54, 142.33, 187.43, 226.93
58924, 16.19205, -120.51713, 8562.41, 1.88, 270.88, 252.52, 384.838, 353.353, 101.28, 142.23, 187.39, 226.90
58924, 16.18999, -120.51670, 8567.09, 1.89, 271.00, 252.47, 386.348, 353.134, 101.45, 142.25, 187.25, 226.96
58924, 16.18789, -120.51672, 8571.76, 1.89, 270.83, 252.43, 385.845, 352.902, 102.06, 142.22, 187.78, 226.98
58924, 16.18582, -120.51675, 8576.41, 1.90, 270.95, 252.38, 385.341, 352.693, 100.93, 142.18, 187.03, 226.99
58924, 16.18373, -120.51677, 8581.07, 1.90, 271.42, 252.34, 384.083, 352.461, 101.10, 142.17, 187.59, 227.03
58924, 16.18166, -120.51680, 8585.76, 1.89, 271.69, 252.29, 385.341, 352.232, 101.36, 142.18, 187.63, 227.08
58924, 16.17958, -120.51683, 8590.46, 1.88, 271.66, 252.25, 382.321, 352.002, 102.41, 142.10, 189.09, 227.07
58924, 16.17752, -120.51686, 8595.12, 1.88, 271.83, 252.20, 384.083, 351.788, 101.19, 142.06, 187.80, 227.09
58924, 16.17543, -120.51689, 8599.81, 1.89, 271.83, 252.17, 384.083, 351.593, 101.80, 141.97, 188.29, 227.06
58924, 16.17335, -120.51691, 8604.46, 1.88, 271.54, 252.12, 384.334, 351.362, 101.28, 142.03, 187.72, 227.15
58924, 16.17126, -120.51694, 8609.06, 1.89, 270.76, 252.07, 383.579, 351.122, 101.89, 142.06, 188.10, 227.22
58924, 16.16918, -120.51696, 8613.66, 1.86, 270.44, 252.04, 384.083, 350.950, 101.71, 141.93, 187.74, 227.17
58924, 16.16702, -120.51698, 8618.41, 1.84, 270.76, 252.00, 383.579, 350.714, 101.80, 141.95, 188.03, 227.23
58924, 16.16501, -120.51699, 8622.57, 1.87, 270.54, 251.96, 383.076, 350.501, 101.80, 142.01, 188.06, 227.31
58924, 16.16294, -120.51701, 8626.94, 1.88, 270.95, 251.93, 382.321, 350.313, 101.45, 142.07, 188.08, 227.40
58924, 16.16084, -120.51702, 8631.17, 1.87, 271.39, 251.89, 382.069, 350.101, 101.89, 142.16, 188.64, 227.50
58924, 16.15877, -120.51703, 8635.44, 1.86, 271.64, 251.85, 382.321, 349.913, 101.54, 142.26, 188.39, 227.61
58924, 16.15668, -120.51704, 8639.66, 1.87, 270.44, 251.82, 382.069, 349.702, 101.80, 142.26, 188.24, 227.66
58924, 16.15459, -120.51705, 8643.76, 1.88, 270.66, 251.78, 381.565, 349.512, 101.80, 142.32, 188.42, 227.74
58924, 16.15252, -120.51705, 8647.82, 1.86, 270.34, 251.75, 381.817, 349.314, 102.33, 142.30, 188.67, 227.78
58924, 16.15040, -120.51705, 8651.97, 1.84, 270.64, 251.73, 380.559, 349.141, 101.89, 142.32, 188.69, 227.83
58924, 16.14833, -120.51705, 8655.84, 1.84, 270.93, 251.69, 381.565, 348.963, 101.28, 142.43, 188.09, 227.93
58924, 16.14623, -120.51705, 8659.66, 1.86, 271.25, 251.65, 381.314, 348.792, 101.45, 142.51, 188.40, 228.02
58924, 16.14413, -120.51705, 8663.47, 1.87, 271.37, 251.61, 380.559, 348.571, 101.89, 142.68, 188.95, 228.19
58924, 16.14204, -120.51704, 8667.36, 1.87, 270.95, 251.58, 381.817, 348.402, 100.58, 142.73, 187.49, 228.26
58924, 16.13997, -120.51704, 8671.12, 1.86, 270.54, 251.56, 380.559, 348.244, 101.71, 142.73, 188.52, 228.30
58924, 16.13785, -120.51703, 8674.97, 1.87, 270.12, 251.52, 380.810, 348.042, 102.41, 142.80, 188.88, 228.39
58924, 16.13576, -120.51702, 8678.85, 1.86, 270.59, 251.49, 379.552, 347.862, 102.41, 142.91, 189.31, 228.50
58924, 16.13366, -120.51702, 8682.75, 1.87, 271.03, 251.45, 380.810, 347.672, 102.94, 143.01, 189.61, 228.61
58924, 16.13156, -120.51701, 8686.67, 1.86, 271.08, 251.39, 380.307, 347.502, 101.36, 143.24, 188.48, 228.80
58924, 16.12948, -120.51700, 8690.54, 1.85, 270.66, 251.37, 379.803, 347.313, 102.41, 143.23, 189.28, 228.83
58924, 16.12737, -120.51699, 8694.54, 1.84, 270.15, 251.33, 380.055, 347.153, 102.50, 143.31, 189.12, 228.92
58924, 16.12525, -120.51699, 8698.47, 1.83, 270.34, 251.28, 380.055, 346.942, 102.68, 143.44, 189.33, 229.05
58924, 16.12316, -120.51697, 8702.35, 1.83, 270.95, 251.24, 379.552, 346.772, 103.03, 143.52, 189.92, 229.14
58924, 16.12106, -120.51696, 8706.22, 1.82, 271.42, 251.21, 380.810, 346.590, 103.38, 143.53, 190.09, 229.19
58924, 16.11894, -120.51696, 8710.07, 1.82, 270.76, 251.17, 379.048, 346.432, 102.76, 143.57, 189.76, 229.25
58924, 16.11684, -120.51694, 8713.88, 1.83, 270.20, 251.13, 379.552, 346.222, 102.06, 143.69, 188.90, 229.37
58924, 16.11473, -120.51693, 8717.75, 1.81, 270.42, 251.09, 379.803, 346.050, 102.94, 143.79, 189.61, 229.48
58924, 16.11263, -120.51692, 8721.57, 1.81, 271.22, 251.07, 379.048, 345.883, 103.03, 143.78, 190.13, 229.51
58924, 16.11051, -120.51691, 8725.35, 1.81, 271.30, 251.03, 378.796, 345.692, 102.41, 143.83, 189.72, 229.59
58924, 16.10842, -120.51689, 8729.02, 1.81, 270.49, 250.99, 379.300, 345.544, 103.11, 143.90, 189.88, 229.66
58924, 16.10630, -120.51688, 8732.74, 1.81, 270.61, 250.96, 379.048, 345.360, 102.94, 143.96, 189.84, 229.75
58924, 16.10419, -120.51687, 8736.42, 1.81, 271.44, 250.93, 379.048, 345.184, 102.59, 144.02, 189.86, 229.82
58924, 16.10205, -120.51686, 8740.18, 1.82, 271.56, 250.90, 378.545, 344.991, 103.11, 144.09, 190.42, 229.92
58924, 16.09994, -120.51684, 8743.87, 1.81, 270.44, 250.87, 377.789, 344.802, 102.59, 144.18, 189.78, 230.02
58924, 16.09785, -120.51683, 8747.52, 1.80, 270.69, 250.84, 377.789, 344.640, 103.11, 144.22, 190.28, 230.09
58924, 16.09571, -120.51681, 8751.27, 1.79, 271.54, 250.81, 377.538, 344.482, 102.85, 144.28, 190.42, 230.16
58924, 16.09359, -120.51680, 8754.95, 1.80, 271.20, 250.77, 377.538, 344.310, 103.03, 144.39, 190.44, 230.27
58924, 16.09149, -120.51678, 8758.52, 1.80, 271.10, 250.74, 376.783, 344.144, 103.81, 144.58, 191.20, 230.44
58924, 16.08936, -120.51677, 8762.25, 1.79, 271.20, 250.69, 376.783, 343.952, 103.11, 144.79, 190.68, 230.63
58924, 16.08724, -120.51675, 8765.94, 1.79, 271.49, 250.67, 376.783, 343.793, 103.20, 144.87, 190.85, 230.71
58924, 16.08512, -120.51674, 8769.72, 1.79, 270.91, 250.63, 377.286, 343.634, 103.20, 144.97, 190.53, 230.82
58924, 16.08299, -120.51672, 8773.45, 1.79, 270.51, 250.60, 376.783, 343.452, 103.64, 145.07, 190.85, 230.93
58924, 16.08086, -120.51671, 8777.27, 1.78, 271.54, 250.56, 376.783, 343.282, 104.16, 145.17, 191.63, 231.03
58924, 16.07873, -120.51669, 8781.07, 1.78, 271.17, 250.53, 376.783, 343.102, 103.90, 145.24, 191.29, 231.12
58924, 16.07662, -120.51686, 8784.84, 1.78, 270.30, 250.49, 375.020, 342.903, 104.60, 145.35, 191.91, 231.24
58924, 16.07449, -120.51731, 8788.74, 1.76, 271.42, 250.46, 376.783, 342.763, 103.64, 145.37, 191.17, 231.28
58924, 16.07236, -120.51730, 8792.54, 1.77, 271.54, 250.42, 377.034, 342.573, 104.69, 145.51, 191.98, 231.42
58924, 16.07024, -120.51728, 8796.32, 1.77, 270.30, 250.38, 376.531, 342.414, 103.20, 145.66, 190.48, 231.55
58924, 16.06806, -120.51727, 8800.31, 1.77, 271.30, 250.34, 375.020, 342.199, 103.90, 145.75, 191.72, 231.66
58924, 16.06597, -120.51725, 8804.04, 1.75, 271.13, 250.31, 376.027, 342.030, 104.16, 145.81, 191.64, 231.74
58924, 16.06384, -120.51724, 8807.94, 1.72, 270.44, 250.28, 375.524, 341.883, 104.16, 145.85, 191.51, 231.79
58924, 16.06171, -120.51723, 8811.72, 1.72, 271.03, 250.23, 374.517, 341.694, 104.25, 145.97, 192.01, 231.92
58924, 16.05957, -120.51721, 8815.47, 1.73, 270.71, 250.20, 375.776, 341.503, 105.21, 146.04, 192.38, 232.00
58924, 16.05742, -120.51721, 8819.17, 1.73, 270.42, 250.16, 375.020, 341.330, 104.25, 146.17, 191.68, 232.13
58924, 16.05530, -120.51719, 8822.82, 1.72, 271.39, 250.13, 375.272, 341.184, 104.78, 146.28, 192.39, 232.24
58924, 16.05316, -120.51718, 8826.42, 1.72, 270.69, 250.09, 376.027, 340.984, 104.51, 146.43, 191.76, 232.38
58924, 16.05101, -120.51717, 8829.97, 1.73, 270.61, 250.06, 374.265, 340.830, 104.25, 146.55, 191.92, 232.50
58924, 16.04889, -120.51716, 8833.42, 1.72, 271.61, 250.03, 374.013, 340.684, 104.69, 146.63, 192.67, 232.59
58924, 16.04674, -120.51715, 8836.96, 1.72, 270.37, 250.00, 374.013, 340.544, 104.60, 146.67, 192.16, 232.64
58924, 16.04458, -120.51714, 8840.47, 1.72, 271.22, 249.96, 374.265, 340.352, 105.30, 146.82, 192.96, 232.79
58924, 16.04244, -120.51713, 8843.98, 1.72, 270.81, 249.92, 374.013, 340.172, 104.95, 146.93, 192.59, 232.90
58924, 16.04031, -120.51712, 8847.54, 1.72, 270.59, 249.89, 373.762, 340.043, 105.04, 146.99, 192.64, 232.97
58924, 16.03815, -120.51712, 8851.07, 1.71, 271.47, 249.86, 374.517, 339.872, 106.09, 147.11, 193.61, 233.09
58924, 16.03600, -120.51711, 8854.58, 1.71, 270.49, 249.82, 373.762, 339.710, 106.44, 147.24, 193.70, 233.22
58924, 16.03386, -120.51710, 8858.15, 1.69, 271.00, 249.79, 374.517, 339.542, 105.04, 147.39, 192.62, 233.36
58924, 16.03172, -120.51709, 8861.67, 1.69, 271.22, 249.75, 374.013, 339.373, 105.30, 147.58, 193.01, 233.52
58924, 16.02956, -120.51709, 8865.15, 1.69, 270.51, 249.73, 373.258, 339.230, 105.56, 147.65, 193.13, 233.60
58924, 16.02742, -120.51709, 8868.64, 1.70, 271.35, 249.69, 373.258, 339.080, 105.91, 147.83, 193.70, 233.76
58924, 16.02525, -120.51709, 8872.27, 1.70, 270.08, 249.66, 373.006, 338.900, 106.09, 148.08, 193.44, 233.98
58924, 16.02310, -120.51708, 8875.78, 1.69, 271.44, 249.64, 372.755, 338.752, 105.56, 148.20, 193.58, 234.09
58924, 16.02095, -120.51708, 8879.35, 1.67, 270.34, 249.61, 372.755, 338.582, 106.09, 148.33, 193.59, 234.22
58924, 16.01879, -120.51707, 8882.97, 1.67, 271.13, 249.58, 371.999, 338.412, 106.61, 148.39, 194.45, 234.30
58924, 16.01664, -120.51707, 8886.55, 1.65, 270.39, 249.55, 371.999, 338.252, 105.56, 148.48, 193.37, 234.40
58924, 16.01446, -120.51707, 8889.99, 1.66, 271.05, 249.53, 372.755, 338.101, 105.91, 148.53, 193.71, 234.47
58924, 16.01231, -120.51707, 8893.48, 1.68, 270.69, 249.51, 371.748, 337.930, 105.91, 148.60, 193.80, 234.56
58924, 16.01014, -120.51708, 8896.99, 1.69, 270.22, 249.51, 372.503, 337.760, 106.09, 148.57, 193.61, 234.60
58924, 16.00797, -120.51708, 8900.61, 1.67, 271.32, 249.48, 371.748, 337.620, 105.83, 148.66, 193.96, 234.68
58924, 16.00581, -120.51709, 8904.11, 1.65, 270.66, 249.47, 371.496, 337.440, 106.35, 148.61, 194.19, 234.70
58924, 16.00367, -120.51709, 8907.66, 1.65, 271.42, 249.46, 371.496, 337.312, 106.18, 148.65, 194.33, 234.76
58924, 16.00148, -120.51709, 8911.19, 1.67, 270.30, 249.44, 371.244, 337.140, 106.70, 148.67, 194.39, 234.81
58924, 15.99933, -120.51709, 8914.68, 1.64, 271.42, 249.43, 371.496, 336.991, 105.74, 148.64, 193.98, 234.84
58924, 15.99715, -120.51710, 8918.19, 1.62, 270.30, 249.40, 371.244, 336.820, 106.61, 148.78, 194.32, 234.98
58924, 15.99501, -120.51711, 8921.56, 1.64, 271.22, 249.37, 371.748, 336.640, 106.35, 148.96, 194.34, 235.15
58924, 15.99282, -120.51712, 8925.00, 1.63, 270.39, 249.36, 371.496, 336.530, 106.18, 149.00, 193.96, 235.20
58924, 15.99065, -120.51712, 8928.29, 1.63, 271.10, 249.34, 370.992, 336.350, 106.96, 149.12, 194.94, 235.32
58924, 15.98849, -120.51713, 8931.58, 1.64, 270.39, 249.31, 371.496, 336.201, 106.61, 149.24, 194.30, 235.44
58924, 15.98631, -120.51714, 8934.91, 1.65, 270.93, 249.28, 369.985, 336.030, 107.05, 149.42, 195.17, 235.61
58924, 15.98415, -120.51715, 8938.16, 1.64, 270.20, 249.26, 371.496, 335.910, 106.18, 149.49, 193.89, 235.69
58924, 15.98196, -120.51715, 8941.60, 1.62, 271.05, 249.24, 370.741, 335.760, 107.58, 149.58, 195.45, 235.78
58924, 15.97979, -120.51716, 8944.91, 1.62, 270.71, 249.21, 370.489, 335.590, 107.14, 149.74, 195.05, 235.93
58924, 15.97762, -120.51717, 8948.19, 1.62, 270.83, 249.18, 371.496, 335.461, 106.61, 149.87, 194.46, 236.04
58924, 15.97543, -120.51717, 8951.51, 1.61, 270.95, 249.14, 370.489, 335.310, 107.23, 149.99, 195.20, 236.16
58924, 15.97328, -120.51718, 8954.78, 1.61, 270.32, 249.12, 369.985, 335.142, 107.05, 150.06, 194.95, 236.25
58924, 15.97108, -120.51718, 8958.10, 1.62, 271.13, 249.09, 369.734, 335.000, 106.96, 150.12, 195.23, 236.33
58924, 15.96892, -120.51719, 8961.46, 1.62, 270.12, 249.07, 370.237, 334.850, 107.23, 150.29, 194.96, 236.48
58924, 15.96673, -120.51720, 8964.88, 1.61, 271.15, 249.04, 370.237, 334.691, 107.40, 150.44, 195.46, 236.62
58924, 15.96455, -120.51721, 8968.28, 1.61, 270.15, 249.02, 369.734, 334.541, 107.49, 150.46, 195.28, 236.66
58924, 15.96236, -120.51722, 8971.68, 1.59, 270.69, 248.99, 369.230, 334.391, 106.79, 150.59, 195.05, 236.79
58924, 15.96017, -120.51723, 8975.21, 1.58, 270.95, 248.95, 369.985, 334.240, 107.66, 150.65, 195.65, 236.86
58924, 15.95800, -120.51724, 8978.58, 1.58, 270.37, 248.93, 370.237, 334.091, 107.66, 150.72, 195.38, 236.94
58924, 15.95580, -120.51725, 8982.01, 1.59, 271.00, 248.90, 368.223, 333.930, 108.01, 150.84, 196.34, 237.07
58924, 15.95361, -120.51726, 8985.49, 1.61, 270.00, 248.87, 369.482, 333.770, 107.66, 150.95, 195.42, 237.17
58924, 15.95143, -120.51727, 8988.99, 1.59, 271.10, 248.84, 368.727, 333.630, 108.19, 150.99, 196.40, 237.23
58924, 15.94925, -120.51728, 8992.39, 1.57, 270.30, 248.81, 367.971, 333.481, 107.58, 151.08, 195.80, 237.33
58924, 15.94705, -120.51729, 8996.00, 1.56, 270.10, 248.77, 368.223, 333.300, 107.75, 151.14, 195.81, 237.41
58924, 15.94487, -120.51730, 8999.38, 1.55, 271.08, 248.74, 368.223, 333.161, 109.59, 151.22, 197.58, 237.49
